ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2016-10306,"HIDDEN ROOT ACCOUNT with DEFAULT PASSWORD in Trango Altum AC600 devices allows for unauthorized access to the underlying embedded UNIX OS. This vulnerability poses a significant security risk as attackers can gain full control over the device. The affected software components are the Trango Altum AC600 devices. Attackers can exploit this vulnerability via SSH and/or TELNET, using the default password ""abcd1234"" to access the hidden root account. This type of attack can lead to unauthorized access, data theft, and potential system compromise.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-10307,"HIDDEN ROOT ACCOUNT with DEFAULT PASSWORD in Trango ApexLynx 2.0, ApexOrion 2.0, GigaLynx 2.0, GigaOrion 2.0, and StrataLink 3.0 devices allows UNAUTHORIZED ACCESS to underlying embedded UNIX OS, leading to FULL CONTROL over the device via SSH and/or TELNET. This vulnerability poses a HIGH RISK as attackers can exploit the default password MD5 hash to gain privileged access, compromising the security and integrity of the affected devices.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-10308,"PROBLEM TYPE: Hidden root account with unchangeable password in Siklu EtherHaul radios

AFFECTED COMPONENTS: Siklu EtherHaul radios before 3.7.1 and 6.x before 6.9.0

IMPACT: Unauthorized access to the underlying embedded Linux OS on the device, allowing full control over it

ATTACK VECTOR: Accessible via both SSH and the device's web interface, the built-in root account with a static password poses a significant security risk as it is the same across all devices, making it easy for attackers to gain unauthorized access and potentially compromise the device's security and functionality.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-10309,AUTHENTICATION BYPASS in Ceragon FibeAir IP-10 GUI (before 7.2.0) allows a remote attacker to gain unauthorized access by adding an ALBATROSS cookie with the value 0-4-11 to their browser. This vulnerability can lead to unauthorized access to sensitive information and potentially compromise the security of the affected devices.,"av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-1031,"USE-AFTER-FREE vulnerability in Adobe Flash Player before 18.0.0.343 and 19.x through 21.x before 21.0.0.213 on Windows and OS X and before 11.2.202.616 on Linux allows ATTACKERS to execute arbitrary code via unspecified VECTORS. This vulnerability can lead to arbitrary code execution, potentially allowing attackers to take control of the affected system. The vulnerability affects Adobe Flash Player versions mentioned above on Windows, OS X, and Linux operating systems.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-10310,"Buffer overflow in the MobiLink Synchronization Server component in SAP SQL Anywhere 17 and possibly earlier versions allows remote authenticated users to cause a denial of service (resource consumption and process crash) by sending a crafted packet several times. This vulnerability, identified as CVE-2016-10310 and documented in SAP Security Note 2308778, falls under the PROBLEM TYPE of buffer overflow in the MobiLink Synchronization Server component. The IMPACT of this vulnerability includes denial of service through resource consumption and process crash. The AFFECTED COMPONENTS are SAP SQL Anywhere 17 and potentially earlier versions. The ATTACK VECTOR involves remote authenticated users sending a crafted packet multiple times to exploit the buffer overflow vulnerability.","av: N
ac: L
pr: L
ui: N
s: U
c: N
i: N
a: H",N,L,L,N,U,N,N,H
CVE-2016-10311,"Buffer overflow vulnerability in SAP NetWeaver 7.0 through 7.5 allows remote attackers to cause a denial of service by sending a crafted packet to the SAPSTARTSRV port. This vulnerability falls under the category of stack-based buffer overflow in the affected SAP software components. The impact of this vulnerability is the potential for a denial of service, which could disrupt the availability of the SAP system. The attack vector for exploiting this vulnerability is through sending a specially crafted packet to the SAPSTARTSRV port. This vulnerability is documented in SAP Security Note 2295238.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
CVE-2016-10312,"Vulnerability in Jensen of Scandinavia AS Air:Link devices allows remote attackers to execute arbitrary commands via shell metacharacters to certain /goform/* pages. This vulnerability falls under the command injection problem type in the affected components of Air:Link 3G (AL3G) version 2.23m (Rev. 3), Air:Link 5000AC (AL5000AC) version 1.13, and Air:Link 59300 (AL59300) version 1.04 (Rev. 4). The impact of this vulnerability is that attackers can execute unauthorized commands on the affected devices, potentially leading to unauthorized access, data theft, or disruption of services. The attack vector involves sending specially crafted requests to the vulnerable /goform/* pages, exploiting the lack of input validation and allowing for the execution of malicious commands.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-10313,"CSRF vulnerability in Jensen of Scandinavia AS Air:Link 3G (AL3G) version 2.23m (Rev. 3), Air:Link 5000AC (AL5000AC) version 1.13, and Air:Link 59300 (AL59300) version 1.04 (Rev. 4) devices allows remote attackers to conduct CSRF attacks via certain /goform/* pages. This vulnerability allows attackers to trick authenticated users into unknowingly executing malicious actions on the affected devices. The impact of this vulnerability includes unauthorized configuration changes, data theft, and potentially complete device compromise. Attackers can exploit this vulnerability by enticing users to click on specially crafted links or visit malicious websites, leading to the execution of unauthorized actions on the devices.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-10314,"Vulnerability in Jensen of Scandinavia AS Air:Link devices allows remote attackers to read passwords via a direct request to the x.asp page. This SECURITY ISSUE in the affected components (Air:Link 3G version 2.23m (Rev. 3), Air:Link 5000AC version 1.13, and Air:Link 59300 version 1.04 (Rev. 4)) can result in unauthorized access to sensitive information. Attackers can exploit this vulnerability by sending a direct request to the x.asp page, leading to the disclosure of passwords.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: N",N,L,N,N,U,H,N,N
CVE-2016-10315,"OPEN REDIRECT vulnerability in Jensen of Scandinavia AS Air:Link 3G (AL3G) version 2.23m (Rev. 3), Air:Link 5000AC (AL5000AC) version 1.13, and Air:Link 59300 (AL59300) version 1.04 (Rev. 4) devices allows remote attackers to conduct Open Redirect attacks via the submit-url parameter to certain /goform/* pages. This vulnerability can be exploited by attackers to redirect users to malicious websites, potentially leading to phishing attacks, malware downloads, or other malicious activities.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: L
a: N",N,L,N,N,U,N,L,N
CVE-2016-10316,"OPEN REDIRECT vulnerability in Jensen of Scandinavia AS Air:Link 3G (AL3G) version 2.23m (Rev. 3), Air:Link 5000AC (AL5000AC) version 1.13, and Air:Link 59300 (AL59300) version 1.04 (Rev. 4) devices allows remote attackers to conduct Open Redirect attacks via the return-url parameter to /goform/formLogout. This vulnerability could potentially lead to attackers redirecting users to malicious websites, phishing pages, or other harmful content.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: L
a: N",N,L,N,N,U,N,L,N
CVE-2016-10317,"BUFFER OVERFLOW in base/gxht_thresh.c in Artifex Software, Inc. Ghostscript 9.20 causes a denial of service (heap-based buffer overflow and application crash) or possibly unspecified other impact when processing a crafted PostScript document. This vulnerability allows remote attackers to exploit the heap-based buffer overflow, leading to a crash of the application or potentially allowing for other malicious activities.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-10318,"MISSING AUTHORIZATION CHECK in fscrypt_process_policy function in ext4 and f2fs filesystem encryption support in Linux kernel before 4.7.4 allows a user to assign an encryption policy to a directory owned by a different user, potentially creating a denial of service.

PROBLEM TYPE: Missing Authorization Check
AFFECTED COMPONENTS: fscrypt_process_policy function in fs/crypto/policy.c in ext4 and f2fs filesystem encryption support in Linux kernel before 4.7.4
IMPACT: Denial of Service
ATTACK VECTOR: User can assign an encryption policy to a directory owned by a different user","av: L
ac: L
pr: L
ui: N
s: U
c: N
i: N
a: H",L,L,L,N,U,N,N,H
CVE-2016-10319,"INTEGER OVERFLOWS in ARM Trusted Firmware 1.2 and 1.3 causes UNEXPECTEDLY LARGE DATA COPYING into secure memory resulting in a SECURITY VULNERABILITY when executing AArch64 Generic Trusted Firmware (TF) BL1 code and other firmware update code. This vulnerability can be exploited by sending a malformed firmware update SMC, leading to potential unauthorized access or denial of service attacks.","av: L
ac: H
pr: N
ui: N
s: U
c: H
i: H
a: H",L,H,N,N,U,H,H,H
CVE-2016-1032,"MEMORY CORRUPTION in Adobe Flash Player on Windows, OS X, and Linux allows attackers to execute arbitrary code or cause a denial of service when unspecified vectors are exploited. This vulnerability, identified as CVE-2016-1032, affects versions before 18.0.0.343 and 19.x through 21.x on Windows and OS X, as well as versions before 11.2.202.616 on Linux. It is distinct from other vulnerabilities such as CVE-2016-1012, CVE-2016-1020, and others.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-10320,"OS Command Injection in textract before version 1.5.0 allows attackers to execute arbitrary commands by providing a malicious filename in a call to the process function. This vulnerability can have a significant impact, especially if a web application accepts names of arbitrary uploaded files, as it can lead to remote code execution. The affected component is textract version 1.5.0 and below. Attackers can exploit this vulnerability by manipulating the filename parameter, posing a serious security risk to systems that use textract for file processing.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-10321,"Brute-force attacks in web2py before 2.14.6 due to improper host denial verification in password authentication can lead to unauthorized access. This vulnerability affects the web2py software component. Attackers can exploit this by repeatedly attempting to guess passwords until successful, potentially gaining unauthorized access to sensitive information or systems.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2016-10322,"VULNERABILITY TYPE: Command Injection in Synology Photo Station

AFFECTED COMPONENTS: Synology Photo Station before 6.3-2958

IMPACT: Remote authenticated guest users can execute arbitrary commands

ATTACK VECTOR: By exploiting shell metacharacters in the X-Forwarded-For HTTP header to photo/login.php, remote authenticated guest users can inject and execute arbitrary commands on the system. This could lead to unauthorized access, data theft, system compromise, and other malicious activities.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",N,L,L,N,U,H,H,H
