ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2021-36299,"An SQL Injection vulnerability in Dell iDRAC9 versions 4.40.00.00 and later, but prior to 4.40.29.00 and 5.00.00.00, causes potential information disclosure or denial of service when a remote authenticated malicious user with low privileges exploits this vulnerability by supplying specially crafted input data to the affected application.","av: N, ac: L, pr: L, ui: R, s: U, c: H, i: N, a: H",N,L,L,R,U,H,N,H
CVE-2016-9114,A NULL Pointer Access issue in the 'imagetopnm' function of 'convert.c:1943(jp2)' component in OpenJPEG 2.1.2 causes Denial of Service when 'image->comps[compno].data' is not assigned a value after initialization. The attack vector is through the manipulation of the uninitialized value.,"av: N, ac: L, pr: N, ui: N, s: U, c: N, i: N, a: H",N,L,N,N,U,N,N,H
CVE-2022-35052,A HEAP BUFFER OVERFLOW in OTFCC commit 617837b causes POTENTIAL ARBITRARY CODE EXECUTION when EXPLOITING THE VULNERABILITY via /release-x64/otfccdump+0x6b84b1.,"av: L, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",L,L,N,R,U,H,H,H
CVE-2016-6832,A heap-based buffer overflow problem in the ff_audio_resample function within resample.c in libav before version 11.4 causes a denial of service (crash) when remote attackers exploit vectors related to buffer resizing.,"av: N, ac: L, pr: N, ui: N, s: U, c: N, i: N, a: H",N,L,N,N,U,N,N,H
CVE-2020-6185,"A Stored Cross Site Scripting vulnerability in ABAP Online Community in SAP NetWeaver (SAP_BASIS version 7.40) and SAP S/4HANA (SAP_BASIS versions 7.50, 7.51, 7.52, 7.53, 7.54) causes potential unauthorized access and data manipulation when an authenticated attacker stores a malicious payload. This vulnerability occurs under certain conditions, allowing the attacker to exploit the system and potentially compromise user data.","av: N, ac: L, pr: L, ui: R, s: C, c: L, i: L, a: N",N,L,L,R,C,L,L,N
CVE-2020-2600,"A vulnerability in the Elastic Search component of Oracle's PeopleSoft Enterprise PeopleTools, specifically versions 8.56 and 8.57, allows an unauthenticated attacker with network access via HTTP to compromise the system. This easily exploitable problem requires human interaction from someone other than the attacker for a successful attack. Although the vulnerability is primarily in PeopleSoft Enterprise PeopleTools, it may significantly impact additional products. Successful exploitation of this vulnerability can result in unauthorized update, insert, or delete access to some of PeopleSoft Enterprise PeopleTools' accessible data, as well as unauthorized read access to a subset of the accessible data. The attack carries a CVSS 3.0 Base Score of 6.1, indicating potential impacts on confidentiality and integrity.","av: N, ac: L, pr: N, ui: R, s: U, c: L, i: L, a: N",N,L,N,R,U,L,L,N
CVE-2020-11455,A Path Traversal vulnerability in the LimeSurveyFileManager.php component of LimeSurvey before 4.1.12+200324 causes unauthorized access and potential data manipulation when a malicious user exploits the vulnerability to navigate through the file system.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2020-15131,A FALSE-POSITIVE VALIDATION OUTCOME vulnerability in SLP VALIDATE (npm package slp-validate) before version 1.2.2 causes FALSE VALIDATION of NFT1 CHILD GENESIS TRANSACTION TYPE when a poorly implemented SLP wallet or opportunistic attacker creates a seemingly valid NFT1 child token without burning any of the NFT1 Group token type as required by the NFT1 specification. This vulnerability impacts the integrity of the NFT1 Child Genesis transactions and can be exploited by attackers to create seemingly valid tokens without following the required protocol. This issue has been fixed in version 1.2.2.,"av: N, ac: L, pr: N, ui: N, s: U, c: N, i: L, a: N",N,L,N,N,U,N,L,N
CVE-2022-36676,A SQL Injection vulnerability in the 'id' parameter of the 'view_category.php' component of Simple Task Scheduling System v1.0 causes unauthorized access and manipulation of the database when a malicious SQL query is inserted.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2023-41861,"An Unauthenticated Reflected Cross-Site Scripting (XSS) vulnerability in Restrict plugin versions 2.2.4 and earlier causes unauthorized execution of arbitrary scripts in the user's browser when a maliciously crafted URL is visited. This could potentially allow an attacker to steal sensitive information, perform actions on behalf of the user, or even take control of the user's session.","av: N, ac: L, pr: N, ui: R, s: C, c: L, i: L, a: N",N,L,N,R,C,L,L,N
CVE-2020-1199,"An elevation of privilege vulnerability in Windows Feedback Hub causes unauthorized access and control over the system when the software improperly handles objects in memory, aka 'Windows Feedback Hub Elevation of Privilege Vulnerability'. This issue arises due to the improper management of objects in memory, providing an attack vector for malicious actors to exploit and gain elevated privileges.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2023-50865,"Unauthenticated SQL Injection vulnerabilities in the 'city' parameter of the hotelSearch.php resource of Travel Website v1.0 cause potential unauthorized access and manipulation of the database when malicious SQL commands are inserted into the 'city' field. This issue arises due to the lack of validation of the characters received, which are sent unfiltered to the database, providing an attack vector for potential hackers.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2022-20698,"An improper check vulnerability in the OOXML parsing module of Clam AntiVirus (ClamAV) Software version 0.104.1 and LTS version 0.103.4 and prior versions causes a denial of service condition when an unauthenticated, remote attacker sends a crafted OOXML file. This vulnerability results from an invalid pointer read, which could allow the attacker to crash the ClamAV scanning process, thereby causing a denial of service condition on the affected device.","av: N, ac: L, pr: N, ui: N, s: U, c: N, i: N, a: H",N,L,N,N,U,N,N,H
CVE-2019-10356,"A SANDBOX BYPASS VULNERABILITY in Jenkins Script Security Plugin 1.61 and earlier causes EXECUTION OF ARBITRARY CODE when METHOD POINTER EXPRESSIONS ARE IMPROPERLY HANDLED. This allows attackers to execute arbitrary code in sandboxed scripts, potentially compromising the security of the system.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2022-31214,"A Privilege Context Switching issue in join.c in Firejail 0.9.68 causes potential elevation of user privileges when a maliciously crafted Firejail container is accepted by the Firejail setuid-root program as a join target. This vulnerability allows a local attacker to enter an environment where the Linux user namespace remains the initial user namespace, the NO_NEW_PRIVS prctl is not activated, and the entered mount namespace is under the attacker's control. Consequently, the attacker can manipulate the filesystem layout to gain root privileges through the execution of available setuid-root binaries such as su or sudo.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2019-18991,"A PARTIAL AUTHENTICATION BYPASS VULNERABILITY in ATHEROS AR9132 3.60(AMX.8), AR9283 1.85, AND AR9285 1.0.0.12NA DEVICES causes POTENTIAL DATA MODIFICATION AND INFORMATION DISCERNMENT when AN UNENCRYPTED DATA FRAME IS SENT TO A WPA2-PROTECTED WLAN ROUTER. This vulnerability allows an attacker to send an unencrypted data frame which is then routed through the network. If successful, a response is sent back as an encrypted frame, potentially allowing the attacker to discern information or modify data.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: N",N,L,N,N,U,H,H,N
CVE-2022-47452,"An out of bounds write issue in the GNSS driver can lead to a local denial of service in WLAN services due to a missing bounds check. This vulnerability could potentially allow an attacker to disrupt the normal functioning of the system, thereby causing a denial of service.","av: L, ac: L, pr: L, ui: N, s: U, c: N, i: N, a: H",L,L,L,N,U,N,N,H
CVE-2017-18754,"Command injection vulnerability in certain NETGEAR devices including WNDR3700v4 before 1.0.2.88, WNDR4300v1 before 1.0.2.90, and WNR2000v5 before 1.0.0.58, causes unauthorized execution of arbitrary commands when exploited by an authenticated user. This vulnerability allows attackers to take control of the affected devices, potentially compromising user data and network security.","av: A, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",A,L,L,N,U,H,H,H
CVE-2019-5408,"A vulnerability in the Device Manager GUI of Command View Advanced Edition (CVAE) products, specifically DevMgr version 7.0.0-00 to earlier than 8.6.1-02, RepMgr, and TSMgr if installed on the same machine as DevMgr, exposes configuration information of hosts and storage systems managed by the Device Manager server. This vulnerability can lead to unauthorized access and potential manipulation of sensitive data when exploited. The attack vector is through the Device Manager GUI. The resolution is to upgrade to the fixed version of DevMgr 8.6.2-02 or later, which will also correct the issues in RepMgr and TSMgr if they are installed on the same machine.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: N, a: N",N,L,N,R,U,H,N,N
CVE-2018-7247,BUFFER OVERFLOW issue in pixHtmlViewer in prog/htmlviewer.c in Leptonica before 1.75.3 causes POTENTIAL ARBITRARY CODE EXECUTION OR UNDEFINED IMPACT when UNSANITIZED INPUT (rootname) is used to overflow a buffer.,"av: L, ac: L, pr: N, ui: R, s: U, c: P, i: P, a: P",L,L,N,R,U,P,P,P
CVE-2024-22923,A SQL injection vulnerability in Adv Radius v.2.2.5 allows a local attacker to cause significant damage by executing arbitrary code when a specifically crafted script is used as an attack vector.,"av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2019-17449,"A DLL side-loading attack in Avira Software Updater versions before 2.0.6.21094 can potentially escalate privileges from administrator to SYSTEM when the software fails to properly load DLL files. However, the vendor considers this vulnerability as invalid due to the prerequisite of having administrator privileges for exploitation.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2022-2657,"Lack of authorisation and CSRF vulnerabilities in the Multivendor Marketplace Solution for WooCommerce WordPress plugin before version 3.8.12 can lead to unauthorized actions and potential data manipulation when exploited by any authenticated users, such as subscribers. These users can perform actions like suspending vendors or updating arbitrary order status. Additionally, unauthenticated attacks are also possible, either directly or via CSRF, further increasing the risk and potential impact of this vulnerability.","av: N, ac: L, pr: L, ui: R, s: U, c: H, i: H, a: H",N,L,L,R,U,H,H,H
CVE-2023-33308,"A stack-based overflow vulnerability [CWE-124] in Fortinet FortiOS versions 7.0.0 to 7.0.10 and 7.2.0 to 7.2.3, as well as FortiProxy versions 7.0.0 to 7.0.9 and 7.2.0 to 7.2.2, causes arbitrary code execution or command execution when a remote unauthenticated attacker sends crafted packets that reach proxy policies or firewall policies with proxy mode alongside deep or full packet inspection. This vulnerability can have a severe impact on the security of the affected systems, potentially allowing unauthorized access and control.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
